template_id,template_title,device_type,section_id,section_title,field_id,label,input_type,required,display_order
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_zone_butterfly_valve,Zone butterfly valve,text,False,40
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_flow_switch_location,Flow switch location,text,False,41
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_final_normal_pump_panel_status,Final normal pump panel status,text,False,42
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,n_report_remarks,N. Report Remarks,sprinkler_system_faults_found,Faults found,text,False,43
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,n_report_remarks,N. Report Remarks,sprinkler_system_pump_issues,Pump issues,text,False,44
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,n_report_remarks,N. Report Remarks,sprinkler_system_alarm_valve_flow_switch_issues,Alarm valve / flow switch issues,text,False,45
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,n_report_remarks,N. Report Remarks,sprinkler_system_valve_not_open_not_accessible,Valve not open / not accessible,text,False,46
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,n_report_remarks,N. Report Remarks,sprinkler_system_leakage,Leakage,text,False,47
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,n_report_remarks,N. Report Remarks,sprinkler_system_parts_recommended,Parts recommended,text,False,48
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,n_report_remarks,N. Report Remarks,sprinkler_system_follow_up_quotation_required_yes_no,Follow-up quotation required: Yes / No,text,False,49
tripping_system,Tripping System Checklist,TRIP,a_system_information,A. System Information,tripping_system_site_area,Site / area,text,False,1
tripping_system,Tripping System Checklist,TRIP,a_system_information,A. System Information,tripping_system_tripping_system_type,Tripping system type,text,False,2
tripping_system,Tripping System Checklist,TRIP,a_system_information,A. System Information,tripping_system_starter_panel_location,Starter panel location,text,False,3
tripping_system,Tripping System Checklist,TRIP,a_system_information,A. System Information,tripping_system_connected_equipment_for_example_fan_roller_shutter_lift_air_con_smoke_spill_pressurizing_fan,"Connected equipment, for example fan / roller shutter / lift / air-con / smoke spill / pressurizing fan",text,False,4
tripping_system,Tripping System Checklist,TRIP,a_system_information,A. System Information,tripping_system_main_fire_alarm_control_panel_location,Main fire alarm control panel location,text,False,5
tripping_system,Tripping System Checklist,TRIP,a_system_information,A. System Information,tripping_system_relay_panel_location_if_separate,Relay panel location if separate,text,False,6
tripping_system,Tripping System Checklist,TRIP,a_system_information,A. System Information,tripping_system_last_service_date,Last service date,text,False,7
tripping_system,Tripping System Checklist,TRIP,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,tripping_system_inform_facilities_manager_client_representative_before_testing,Inform Facilities Manager / client representative before testing.,text,False,8
tripping_system,Tripping System Checklist,TRIP,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,tripping_system_confirm_which_equipment_will_activate,Confirm which equipment will activate.,text,False,9
tripping_system,Tripping System Checklist,TRIP,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,tripping_system_confirm_testing_will_not_affect_occupied_unsafe_areas,Confirm testing will not affect occupied / unsafe areas.,text,False,10
tripping_system,Tripping System Checklist,TRIP,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,tripping_system_confirm_roller_shutter_path_is_clear,Confirm roller shutter path is clear.,text,False,11
tripping_system,Tripping System Checklist,TRIP,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,tripping_system_confirm_fan_motor_area_is_safe,Confirm fan / motor area is safe.,text,False,12
tripping_system,Tripping System Checklist,TRIP,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,tripping_system_confirm_lift_air_con_interface_test_permission_if_applicable,Confirm lift / air-con interface test permission if applicable.,text,False,13
tripping_system,Tripping System Checklist,TRIP,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,tripping_system_record_who_approved_the_test,Record who approved the test.,text,False,14
tripping_system,Tripping System Checklist,TRIP,h_required_photos_videos,H. Required Photos / Videos,tripping_system_starter_panel,Starter panel,text,False,15
tripping_system,Tripping System Checklist,TRIP,h_required_photos_videos,H. Required Photos / Videos,tripping_system_selector_switch_before_test,Selector switch before test,text,False,16
tripping_system,Tripping System Checklist,TRIP,h_required_photos_videos,H. Required Photos / Videos,tripping_system_fire_alarm_panel_alarm_indication,Fire alarm panel alarm indication,text,False,17
tripping_system,Tripping System Checklist,TRIP,h_required_photos_videos,H. Required Photos / Videos,tripping_system_equipment_activated_in_fire_mode,Equipment activated in fire mode,text,False,18
tripping_system,Tripping System Checklist,TRIP,h_required_photos_videos,H. Required Photos / Videos,tripping_system_video_of_activation_if_useful,Video of activation if useful,text,False,19
tripping_system,Tripping System Checklist,TRIP,h_required_photos_videos,H. Required Photos / Videos,tripping_system_selector_switch_restored_to_auto,Selector switch restored to Auto,text,False,20
tripping_system,Tripping System Checklist,TRIP,h_required_photos_videos,H. Required Photos / Videos,tripping_system_final_fire_alarm_panel_normal_status,Final fire alarm panel normal status,text,False,21
tripping_system,Tripping System Checklist,TRIP,i_report_remarks,I. Report Remarks,tripping_system_starter_panel_issue,Starter panel issue,text,False,22
tripping_system,Tripping System Checklist,TRIP,i_report_remarks,I. Report Remarks,tripping_system_equipment_failed_to_activate,Equipment failed to activate,text,False,23
tripping_system,Tripping System Checklist,TRIP,i_report_remarks,I. Report Remarks,tripping_system_slow_activation,Slow activation,text,False,24
tripping_system,Tripping System Checklist,TRIP,i_report_remarks,I. Report Remarks,tripping_system_wrong_panel_indication,Wrong panel indication,text,False,25
tripping_system,Tripping System Checklist,TRIP,i_report_remarks,I. Report Remarks,tripping_system_relay_did_not_deactivate,Relay did not deactivate,text,False,26
tripping_system,Tripping System Checklist,TRIP,i_report_remarks,I. Report Remarks,tripping_system_selector_not_restored_damaged,Selector not restored / damaged,text,False,27
tripping_system,Tripping System Checklist,TRIP,i_report_remarks,I. Report Remarks,tripping_system_safety_concern,Safety concern,text,False,28
tripping_system,Tripping System Checklist,TRIP,i_report_remarks,I. Report Remarks,tripping_system_parts_recommended,Parts recommended,text,False,29
tripping_system,Tripping System Checklist,TRIP,i_report_remarks,I. Report Remarks,tripping_system_follow_up_quotation_required_yes_no,Follow-up quotation required: Yes / No,text,False,30
